stimStart,ButtonPressed,Value,TargetTime
11.998100192984566,13.731382224999834,1.0,
15.999273491994245,17.080248821002897,1.0,
19.997808105981676,20.974171968991868,1.0,
23.998910141992383,25.430261050001718,0.0,
27.997609763988294,30.647984616982285,0.0,
31.998446913989028,34.15711983299116,0.0,
35.99747202199069,38.260573050996754,1.0,
39.998118536983384,42.01190635599778,0.0,
47.998121145996265,49.86332832599874,0.0,
51.99667436198797,53.1805719579861,0.0,
55.99779165099608,57.190421959996456,1.0,
59.996291399002075,61.22431023500394,1.0,
64.00729964999482,65.05893881400698,1.0,
68.00458044899278,70.09462807598175,0.0,
72.00792078499217,73.6062928600004,0.0,
80.00778155599255,81.35741963700275,1.0,
84.00328747899039,85.13164381499519,1.0,
88.00804336598958,89.23857169400435,1.0,
92.003502801992,92.95178872699034,1.0,
96.00792552999337,97.20833916499396,0.0,
100.00279443900217,101.38919522298966,0.0,
104.00854187799268,105.20594113200787,0.0,
112.00286764098564,113.96133233400178,1.0,
116.00188593100756,117.09670972599997,0.0,
120.00263568299124,121.24582604199531,0.0,
124.00170851600706,125.27827085700119,1.0,
128.00163384201005,129.77845633000834,1.0,
132.00102825299837,134.92924805200892,1.0,
136.0015446349862,137.21341114799725,0.0,
140.0001588279847,141.4187465569994,0.0,
144.00180838999222,145.42930158699164,0.0,
147.99981671999558,149.44353815898648,1.0,
152.00060901299003,153.69066590999137,0.0,
155.99971713899868,157.22719960700488,1.0,
163.99944057798712,165.6609217239893,1.0,
168.00084251599037,169.0836691109871,1.0,
171.99928188399645,173.09081315799267,0.0,
176.00026740098838,177.65699985300307,0.0,
179.99911828598124,181.50519264198374,1.0,
183.99980029900325,185.25375978500233,0.0,
187.99871897898265,189.88525836498593,0.0,
195.99819115098217,198.0482184230059,1.0,
199.9975039009878,202.2441043459985,1.0,
203.9978112189856,205.2811616800027,1.0,
207.99979517699103,209.10456462900038,0.0,
211.9977644160099,213.11195691200555,0.0,
215.99750334199052,217.799256711005,1.0,
219.99650242200005,221.45633640000597,0.0,
16.005904134974116,20.503443950990913,1.0,19.881353321979987
16.005904134974116,20.503443950990913,1.0,19.881353321979987
24.006373529991833,28.165956304001156,1.0,
24.006373529991833,28.165956304001156,1.0,
32.00597476999974,37.466698124975665,1.0,
32.00597476999974,37.466698124975665,1.0,
40.007390778977424,45.12603127397597,1.0,
40.007390778977424,45.12603127397597,1.0,
48.00734811098664,54.798791996989166,0.0,
48.00734811098664,54.798791996989166,0.0,
56.00742596399505,61.71843834797619,1.0,61.129260763002094
56.00742596399505,61.71843834797619,1.0,61.129260763002094
64.00773897898034,67.938384552981,1.0,
64.00773897898034,67.938384552981,1.0,
80.00782718099072,87.03935923197423,0.0,84.13642434298526
80.00782718099072,87.03935923197423,0.0,84.13642434298526
88.00877649098402,94.89203254599124,0.0,92.5115735589934
88.00877649098402,94.89203254599124,0.0,92.5115735589934
96.01091340297717,99.87708743297844,1.0,99.63565853898763
96.01091340297717,99.87708743297844,1.0,99.63565853898763
104.00860526398174,110.4786298830004,1.0,109.88578600698384
104.00860526398174,110.4786298830004,1.0,109.88578600698384
112.0191633499926,118.14087216899497,1.0,
112.0191633499926,118.14087216899497,1.0,
128.00986877200194,134.8327611249988,0.0,131.25960969299194
128.00986877200194,134.8327611249988,0.0,131.25960969299194
136.00937070098007,139.75392101798207,1.0,
136.00937070098007,139.75392101798207,1.0,
144.01014225999825,149.64368135397672,1.0,148.88332895797794
144.01014225999825,149.64368135397672,1.0,148.88332895797794
152.01018914897577,158.52242266299436,1.0,
152.01018914897577,158.52242266299436,1.0,
168.00857075597742,174.81506228199578,0.0,171.0073882759898
168.00857075597742,174.81506228199578,0.0,171.0073882759898
176.01125386200147,181.09747758999583,1.0,
176.01125386200147,181.09747758999583,1.0,
184.0105972449819,188.18890702197677,1.0,
184.0105972449819,188.18890702197677,1.0,
192.01113078100025,199.23793125897646,0.0,
192.01113078100025,199.23793125897646,0.0,
200.01161036698613,204.48249480797676,1.0,203.8899237359874
200.01161036698613,204.48249480797676,1.0,203.8899237359874
208.01383448997512,214.93111097399378,1.0,
208.01383448997512,214.93111097399378,1.0,
224.0124076299835,228.8944004579971,1.0,229.138733572996
224.0124076299835,228.8944004579971,1.0,229.138733572996
232.01265022400185,236.88226461099111,1.0,
232.01265022400185,236.88226461099111,1.0,
240.01358447299572,246.83679727299022,0.0,243.51247730798787
240.01358447299572,246.83679727299022,0.0,243.51247730798787
248.01399652200053,252.97960791297373,1.0,253.76218661098392
248.01399652200053,252.97960791297373,1.0,253.76218661098392
256.013087564992,260.98595013597514,1.0,259.88705872299033
256.013087564992,260.98595013597514,1.0,259.88705872299033
264.0123001189786,270.79829547699774,0.0,
264.0123001189786,270.79829547699774,0.0,
272.01179572497495,277.35693658099626,1.0,277.01055539399385
272.01179572497495,277.35693658099626,1.0,277.01055539399385
288.0117162889801,294.6539578289958,0.0,
288.0117162889801,294.6539578289958,0.0,
296.0140944089799,302.8293554149859,0.0,
296.0140944089799,302.8293554149859,0.0,
304.0264646379801,308.8455211620021,1.0,308.7680423099955
304.0264646379801,308.8455211620021,1.0,308.7680423099955
312.01748658399447,316.6685758359963,1.0,315.1421594469866
312.01748658399447,316.6685758359963,1.0,315.1421594469866
320.0153540530009,326.2448223489919,1.0,323.392228607001
320.0153540530009,326.2448223489919,1.0,323.392228607001
336.0156752469775,341.0933277629956,1.0,340.3913242859999
336.0156752469775,341.0933277629956,1.0,340.3913242859999
344.0164181299915,350.8285163419787,1.0,
344.0164181299915,350.8285163419787,1.0,
352.01742618897697,356.9555556609994,1.0,356.5244350649882
352.01742618897697,356.9555556609994,1.0,356.5244350649882
360.03330231198925,366.52009054497466,1.0,
360.03330231198925,366.52009054497466,1.0,
368.0328031719837,372.0099412109994,1.0,371.1569639899826
368.0328031719837,372.0099412109994,1.0,371.1569639899826
376.033406085975,382.9745539779833,0.0,
376.033406085975,382.9745539779833,0.0,
384.0304879389878,389.89945604099194,1.0,389.0309469079948
384.0304879389878,389.89945604099194,1.0,389.0309469079948
400.03079759399407,406.983112256974,0.0,
400.03079759399407,406.983112256974,0.0,
408.0295642269775,412.26020358499954,1.0,
408.0295642269775,412.26020358499954,1.0,
416.0299586049805,421.00881493097404,1.0,
416.0299586049805,421.00881493097404,1.0,
424.0349327939912,428.8702613499772,1.0,428.1541781729902
424.0349327939912,428.8702613499772,1.0,428.1541781729902
432.0351631929807,438.89977256499697,0.0,
432.0351631929807,438.89977256499697,0.0,
