stimStart,ButtonPressed,Value,TargetTime
11.998743625001225,13.73621322800318,1.0,
15.999235355004203,17.242749379998713,1.0,
19.998085441999137,20.946186195003975,1.0,
23.998776170999918,25.762602242997673,0.0,
27.997781513004156,30.062840693004546,0.0,
31.998728689002746,33.19774593799957,0.0,
35.997520329998224,37.6090288589985,1.0,
39.998466021999775,41.38805802600109,0.0,
47.99736553600087,50.13994070600165,0.0,
51.996332606999204,53.23546987600275,0.0,
55.997726945002796,57.23872963900067,1.0,
59.99640289400122,61.47251271099958,1.0,
63.99682139200013,65.42718166499981,1.0,
67.99606106200372,69.64826911599812,0.0,
71.99700927799859,73.82437043500249,0.0,
79.99597877600172,81.27160774300137,1.0,
83.99545555400255,85.35143545999745,1.0,
87.99361185300222,90.42700776600395,1.0,
91.99403704600263,93.09763601200393,1.0,
95.99410031500156,97.65504379600316,0.0,
99.99426962099824,101.2778132300009,0.0,
103.99368608400255,105.45630161400186,0.0,
111.99407258399879,113.6717564740029,1.0,
115.99321109700395,117.43251597200288,0.0,
119.99344690100406,121.12660266699822,0.0,
123.9933575239993,125.24790384100197,1.0,
127.99282141900039,129.99843751900335,1.0,
131.99290082800144,133.3582527719991,1.0,
135.99260751400288,137.35912519499834,0.0,
139.9929939030044,141.22757147000084,0.0,
143.99263354700088,144.98813778300246,0.0,
147.99181714899896,149.1798398680039,1.0,
151.99152741500438,153.42819808299828,0.0,
155.99221668500104,157.2084945710012,1.0,
163.99111019100383,165.2305632350035,1.0,
167.99116789000254,168.906205254003,1.0,
171.99054950100253,173.24654342300346,0.0,
175.9908007760023,177.2441831460019,0.0,
179.9903545950001,181.5467641350042,1.0,
183.990501459004,185.67155808600364,1.0,
187.98976822500117,189.02165408900328,1.0,
195.98960393000016,197.12659488899953,1.0,
199.98976052299986,201.45544443999825,1.0,
203.9889372969992,205.28268259700417,1.0,
207.9896919879975,210.91437274099735,0.0,
211.98896516900277,213.22120880299917,0.0,
215.98853754500306,217.46141601000272,1.0,
219.9886454180014,221.09598070300126,0.0,
16.000066704000346,23.181815562995325,0.0,19.876774272997864
16.000066704000346,23.181815562995325,0.0,19.876774272997864
24.002387583997915,28.444089466996957,1.0,
24.002387583997915,28.444089466996957,1.0,
32.00067176099401,39.05359377099376,0.0,
32.00067176099401,39.05359377099376,0.0,
40.001175534998765,46.869498479994945,0.0,
40.001175534998765,46.869498479994945,0.0,
48.001406534000125,55.16378365199489,0.0,
48.001406534000125,55.16378365199489,0.0,
56.00178001499444,61.71064866099914,1.0,61.12494671299646
56.00178001499444,61.71064866099914,1.0,61.12494671299646
64.00210314299329,71.05622576299356,0.0,
64.00210314299329,71.05622576299356,0.0,
80.00163759599673,87.41138980899996,1.0,84.12450000199897
80.00163759599673,87.41138980899996,1.0,84.12450000199897
88.00178640499507,94.89022248800029,0.0,92.49916814599419
88.00178640499507,94.89022248800029,0.0,92.49916814599419
96.00205065799673,101.2266324749944,1.0,99.62342344299395
96.00205065799673,101.2266324749944,1.0,99.62342344299395
104.00227889899543,109.60677021299489,1.0,109.87279101699824
104.00227889899543,109.60677021299489,1.0,109.87279101699824
112.00263231199642,118.50502408399916,1.0,
112.00263231199642,118.50502408399916,1.0,
128.00341534299514,135.51000295199628,0.0,131.2469428159966
128.00341534299514,135.51000295199628,0.0,131.2469428159966
136.00354099199467,142.44787675599946,1.0,
136.00354099199467,142.44787675599946,1.0,
144.00373430899344,150.4015995009977,1.0,148.87054510799499
144.00373430899344,150.4015995009977,1.0,148.87054510799499
151.99655336699652,158.9737393799951,0.0,
151.99655336699652,158.9737393799951,0.0,
167.99576511699706,175.038276579995,0.0,170.9949524679978
167.99576511699706,175.038276579995,0.0,170.9949524679978
175.99554451499716,182.87974415200006,0.0,
175.99554451499716,182.87974415200006,0.0,
183.9959362429945,190.14720426699932,0.0,
183.9959362429945,190.14720426699932,0.0,
191.99519489399972,198.8236620989992,0.0,
191.99519489399972,198.8236620989992,0.0,
199.99457655199512,206.90096854999865,0.0,203.86879267199402
199.99457655199512,206.90096854999865,0.0,203.86879267199402
207.99424979699688,215.01086169699556,0.0,
207.99424979699688,215.01086169699556,0.0,
223.99419686899637,230.83057021999412,0.0,229.11731957099983
223.99419686899637,230.83057021999412,0.0,229.11731957099983
231.99386218299333,238.85854723299417,1.0,
231.99386218299333,238.85854723299417,1.0,
239.99462609999318,246.6720330600001,0.0,243.48998236899934
239.99462609999318,246.6720330600001,0.0,243.48998236899934
247.99103028599347,255.11157461999392,1.0,253.74110899899824
247.99103028599347,255.11157461999392,1.0,253.74110899899824
255.99040639499435,262.70252767599595,1.0,259.8662720949942
255.99040639499435,262.70252767599595,1.0,259.8662720949942
263.99031059999834,271.3923178679979,0.0,
263.99031059999834,271.3923178679979,0.0,
271.99045950499567,277.9660368419936,1.0,276.9908766729932
271.99045950499567,277.9660368419936,1.0,276.9908766729932
287.990136124994,294.82267850199423,0.0,
